Time [ps]	320.2 nm	325.3 nm	330.1 nm	335.2 nm	340.3 nm	345.1 nm	350.2 nm	355.3 nm	360.4 nm	365.3 nm	370.4 nm	375.5 nm	380.4 nm	385.5 nm	390.7 nm	407.6 nm	412.7 nm	417.9 nm	422.8 nm	428.0 nm	433.2 nm	438.4 nm	443.3 nm	448.5 nm	453.7 nm	458.6 nm	463.8 nm	469.0 nm	473.9 nm	479.2 nm	484.4 nm	489.3 nm	494.6 nm	499.8 nm	505.1 nm	510.0 nm	515.3 nm	520.5 nm	525.5 nm	530.8 nm	536.1 nm	541.0 nm	546.3 nm	551.6 nm	556.6 nm	561.9 nm	567.2 nm	572.5 nm	577.5 nm	582.9 nm	588.2 nm	593.2 nm	598.5 nm	603.9 nm	608.9 nm	614.3 nm	619.6 nm	624.7 nm	630.0 nm	635.4 nm	640.7 nm	645.8 nm	651.2 nm	656.6 nm	661.7 nm	667.0 nm	672.4 nm	677.5 nm	682.9 nm	688.3 nm	693.5 nm	698.9 nm	704.3 nm
-0.2000000	-0.0004452	-0.0002128	-0.0001771	-0.0002497	-0.0000495	-0.0001615	-0.0001062	-0.0001574	-0.0001219	-0.0000581	-0.0000600	0.0000223	-0.0000386	0.0000424	0.0000732	-0.0000657	-0.0000091	-0.0000013	-0.0000072	-0.0000009	0.0000041	0.0000081	-0.0000149	0.0000466	0.0000173	0.0000437	0.0001129	0.0000281	0.0000860	0.0000910	0.0001018	0.0000748	0.0001059	0.0001137	0.0001307	0.0001821	0.0000687	0.0000926	0.0000422	0.0000207	0.0000407	-0.0000286	0.0000879	0.0000026	-0.0000663	-0.0001667	-0.0000986	-0.0001800	-0.0001653	-0.0002120	-0.0002626	-0.0002174	-0.0000267	-0.0000432	-0.0001452	-0.0001199	-0.0001015	-0.0000241	-0.0000553	0.0000031	0.0000491	0.0000216	0.0000078	-0.0001480	-0.0001443	-0.0002616	-0.0001252	-0.0000720	-0.0000885	-0.0001678	-0.0002129	-0.0002589	0.0000120
-0.1000000	-0.0004452	-0.0002128	-0.0001771	-0.0002497	-0.0000495	-0.0001615	-0.0001062	-0.0001574	-0.0000997	-0.0000355	-0.0000211	0.0000015	0.0000039	-0.0000154	-0.0000480	0.0001322	0.0000812	0.0000862	0.0001272	0.0001624	0.0002381	-0.0000332	0.0000106	0.0000020	-0.0000722	-0.0000999	-0.0000898	-0.0001186	-0.0001242	-0.0001889	-0.0001355	-0.0001813	-0.0001279	-0.0000957	-0.0001177	-0.0001733	-0.0000243	-0.0001179	0.0000115	-0.0001419	-0.0000970	-0.0001010	0.0000254	-0.0001037	-0.0000612	-0.0000746	-0.0001342	-0.0000841	-0.0001999	-0.0001314	-0.0002348	-0.0001411	-0.0000179	-0.0000402	-0.0001111	-0.0000358	-0.0001459	-0.0000469	-0.0001048	-0.0000710	-0.0000969	-0.0000309	-0.0000601	-0.0000750	-0.0002094	-0.0002624	-0.0002604	-0.0001383	-0.0001436	-0.0001293	-0.0000573	-0.0000774	-0.0000986
-0.0500000	-0.0004452	-0.0002128	-0.0001771	-0.0002497	-0.0000495	-0.0001349	-0.0000497	-0.0000236	0.0000221	0.0000225	0.0000390	-0.0000207	0.0000685	-0.0000071	0.0001900	0.0001465	0.0000400	-0.0000897	-0.0000008	-0.0001339	-0.0000808	-0.0001898	-0.0000947	-0.0001354	-0.0001194	-0.0000685	-0.0001276	-0.0000772	-0.0000587	-0.0000832	-0.0000953	-0.0001677	-0.0000887	-0.0000875	-0.0000814	-0.0001555	-0.0000679	-0.0000973	-0.0000296	-0.0001129	-0.0000086	-0.0000542	0.0000176	-0.0000521	-0.0000500	-0.0000916	-0.0000292	-0.0000532	-0.0000545	-0.0000341	0.0000172	-0.0000213	0.0001167	0.0000080	-0.0000706	0.0000951	-0.0000577	0.0000560	-0.0000005	0.0000178	-0.0000177	0.0000718	0.0000568	-0.0000274	-0.0000635	-0.0000923	-0.0001400	-0.0000639	-0.0000488	-0.0000085	-0.0001584	-0.0002965	-0.0001271
0.0000000	-0.0004452	-0.0002128	-0.0001656	-0.0001149	-0.0000088	0.0000266	0.0000565	0.0001338	0.0001292	0.0000627	0.0002617	0.0003094	0.0001875	-0.0000534	0.0002581	-0.0000434	-0.0001055	-0.0000605	0.0000974	0.0000126	0.0000243	-0.0000536	-0.0000382	-0.0000224	-0.0000400	-0.0000270	0.0000366	-0.0000729	-0.0000039	-0.0000724	-0.0000080	-0.0000891	-0.0000033	-0.0000095	-0.0000775	0.0000266	-0.0000100	0.0000343	-0.0000448	-0.0000365	-0.0000068	-0.0000759	0.0000190	-0.0000484	-0.0000509	-0.0001204	-0.0000361	-0.0001184	-0.0000374	-0.0001188	-0.0000871	-0.0000802	-0.0000120	-0.0000244	-0.0001067	0.0000841	-0.0000014	0.0000282	0.0000660	0.0000981	0.0000372	0.0001140	0.0001119	-0.0000537	-0.0001154	-0.0001065	-0.0001395	-0.0001222	-0.0000762	-0.0001327	-0.0001593	-0.0002573	-0.0002873
0.0500000	-0.0002814	-0.0000616	0.0000115	0.0001347	0.0000407	0.0001224	0.0000968	0.0002262	0.0002503	-0.0000117	0.0001209	-0.0001415	-0.0000613	-0.0001251	-0.0001108	-0.0000693	-0.0000227	-0.0000025	0.0000175	0.0000310	0.0000285	-0.0000780	-0.0000680	-0.0000093	-0.0000481	0.0000484	0.0000097	-0.0000284	0.0000546	-0.0000748	0.0000267	-0.0000474	-0.0000056	-0.0000588	-0.0000861	-0.0000636	-0.0001003	-0.0000891	-0.0001025	-0.0000448	-0.0000629	-0.0000502	0.0000335	-0.0000418	-0.0000221	-0.0000988	0.0000091	-0.0000423	-0.0000638	-0.0000455	-0.0000383	0.0000853	-0.0000021	0.0000703	0.0000061	0.0000719	0.0000568	0.0001084	0.0001890	0.0001462	0.0002138	0.0001750	0.0001782	0.0001022	0.0000926	-0.0000144	0.0000417	0.0001040	0.0000562	-0.0000583	0.0000231	-0.0000098	-0.0000259
0.1000000	0.0001638	0.0001512	0.0001444	0.0003132	0.0002702	-0.0000115	-0.0000122	-0.0000249	-0.0002350	-0.0001245	-0.0001264	-0.0000537	-0.0000681	0.0000982	0.0000955	0.0000344	-0.0000173	-0.0001038	-0.0001466	-0.0000545	0.0000058	-0.0001004	-0.0001067	-0.0000968	-0.0001012	-0.0000364	-0.0001055	-0.0000642	-0.0000977	-0.0001416	-0.0000836	-0.0000539	-0.0001267	-0.0000666	-0.0001088	-0.0000827	-0.0001074	-0.0000021	-0.0000864	-0.0000590	-0.0000738	-0.0000881	0.0000304	-0.0000879	0.0000049	-0.0000275	-0.0000509	0.0000227	-0.0000098	0.0000510	0.0000171	0.0000358	0.0000215	0.0000451	0.0000238	0.0001131	0.0001413	0.0000930	0.0002563	0.0001946	0.0002557	0.0002094	0.0002090	0.0000671	0.0000501	-0.0000058	-0.0001297	0.0000493	-0.0001329	-0.0001265	-0.0000800	-0.0000970	-0.0002555
0.1500000	0.0005851	0.0001865	-0.0000984	0.0002510	0.0000842	-0.0001463	-0.0001433	-0.0001726	-0.0001861	-0.0000852	0.0000354	0.0001372	0.0001059	0.0000965	-0.0002277	-0.0001581	-0.0000372	-0.0001689	-0.0001342	-0.0000379	-0.0000269	-0.0000930	-0.0001504	-0.0000670	-0.0000350	-0.0000512	-0.0001006	-0.0001166	-0.0000912	-0.0001150	-0.0001070	-0.0001042	-0.0001003	-0.0000628	-0.0001048	-0.0001438	-0.0000954	-0.0000446	-0.0001167	-0.0001052	-0.0000920	-0.0001375	-0.0000136	-0.0001615	-0.0000443	-0.0000737	-0.0000846	-0.0000647	-0.0000595	-0.0000279	-0.0000846	-0.0000646	0.0001456	0.0001277	0.0001284	0.0001687	0.0002004	0.0001071	0.0003022	0.0002234	0.0001359	0.0000772	-0.0000156	-0.0001910	-0.0002152	-0.0002423	-0.0001841	-0.0001094	-0.0002240	-0.0002598	0.0000463	0.0000511	-0.0000759
0.2000000	0.0004070	-0.0001210	-0.0001401	-0.0000692	0.0000128	-0.0002588	-0.0000097	0.0001046	0.0001063	-0.0000824	-0.0003088	-0.0002965	-0.0004459	-0.0000802	-0.0002091	-0.0000428	0.0000038	-0.0001197	-0.0001019	-0.0001163	-0.0000209	-0.0000259	-0.0000281	0.0000470	-0.0000297	-0.0000338	-0.0001137	-0.0001404	-0.0000506	-0.0001684	-0.0000665	-0.0001739	-0.0001276	-0.0001396	-0.0000960	-0.0001039	-0.0001455	-0.0001233	-0.0000962	-0.0000987	-0.0000700	-0.0000697	0.0000611	-0.0000823	-0.0000108	0.0000039	0.0000498	0.0000322	-0.0000004	0.0000340	0.0001146	0.0001045	0.0002049	0.0001935	0.0001741	0.0001731	0.0001898	0.0001079	0.0001715	0.0001709	0.0000698	0.0000887	0.0000019	-0.0001251	-0.0000643	-0.0000457	-0.0000315	0.0000998	0.0000491	0.0002193	0.0000810	0.0000046	-0.0001391
0.2500000	-0.0001212	-0.0002914	-0.0001057	0.0000359	0.0003487	0.0000470	0.0000287	-0.0003274	-0.0003665	-0.0002563	-0.0001692	-0.0000495	-0.0000446	-0.0000552	-0.0001944	-0.0001219	0.0000122	-0.0000980	0.0000002	-0.0000481	0.0000064	0.0000238	-0.0000763	-0.0000653	-0.0000733	-0.0001225	-0.0002132	-0.0001564	-0.0001571	-0.0001252	-0.0000478	-0.0001067	-0.0001678	-0.0000384	-0.0000280	-0.0000513	-0.0001097	-0.0000637	-0.0000039	0.0000096	-0.0000335	-0.0000917	0.0001331	-0.0000964	0.0000074	0.0000264	-0.0000339	-0.0000260	-0.0000011	-0.0000323	0.0000311	0.0000410	-0.0000118	0.0000730	0.0000049	0.0000869	0.0000373	0.0000352	0.0000533	0.0001016	0.0000618	0.0002051	0.0001678	0.0000017	0.0000752	-0.0000152	0.0000149	0.0001920	0.0000372	-0.0001177	-0.0001468	-0.0001271	-0.0001483
0.3000000	-0.0002324	0.0001596	0.0001458	0.0001573	0.0000489	-0.0003129	-0.0000811	-0.0002237	-0.0002046	-0.0001615	-0.0001789	-0.0002364	-0.0003019	-0.0001027	-0.0001244	-0.0000815	-0.0000476	-0.0002195	-0.0000514	-0.0001714	0.0000032	-0.0000582	-0.0002048	-0.0001556	-0.0001168	-0.0001027	-0.0001129	-0.0002054	-0.0000728	0.0000216	-0.0000246	-0.0000515	-0.0001433	-0.0000127	-0.0000516	-0.0000815	-0.0001111	-0.0000495	-0.0000297	-0.0000441	-0.0000574	-0.0001754	0.0000018	-0.0001424	-0.0001338	-0.0001466	-0.0002078	-0.0001406	-0.0001843	-0.0001489	-0.0002298	-0.0001574	-0.0001318	-0.0000575	-0.0000760	0.0000654	0.0000038	0.0000447	0.0001300	0.0001807	0.0002039	0.0004131	0.0003630	0.0003579	0.0004303	0.0005189	0.0005156	0.0005555	0.0005343	0.0005054	0.0005432	0.0004479	0.0005787
0.3500000	-0.0005899	0.0002627	-0.0001253	0.0000066	-0.0000511	-0.0001454	-0.0003251	-0.0003209	-0.0004159	-0.0001344	-0.0001386	-0.0000767	-0.0003030	-0.0000670	-0.0002402	-0.0002191	-0.0001675	-0.0002755	-0.0002021	-0.0002218	-0.0000487	-0.0000430	-0.0001624	-0.0001073	-0.0001506	-0.0000556	-0.0000303	-0.0001548	-0.0001191	-0.0001335	-0.0001402	-0.0002008	-0.0002082	-0.0001682	-0.0001775	-0.0002659	-0.0002396	-0.0001111	-0.0001068	-0.0001289	-0.0000998	-0.0000541	0.0000344	-0.0000260	0.0000257	-0.0000274	0.0000415	0.0000831	0.0000679	0.0001117	0.0000213	0.0000427	0.0001260	0.0000469	0.0000772	0.0000920	-0.0000207	0.0000044	0.0000276	0.0001043	0.0000841	0.0001751	0.0000561	0.0000373	0.0000746	0.0000343	-0.0000444	0.0000074	-0.0001429	-0.0000767	-0.0001256	-0.0001409	-0.0001331
0.4000000	-0.0006449	0.0002565	0.0002434	0.0001027	-0.0002568	-0.0003076	-0.0003521	-0.0002752	-0.0003457	-0.0002627	-0.0003962	-0.0003137	-0.0005515	-0.0002591	-0.0001433	-0.0001621	-0.0001645	-0.0002816	-0.0002539	-0.0000564	-0.0000913	-0.0001109	-0.0001858	-0.0001449	-0.0001537	-0.0002506	-0.0003016	-0.0002590	-0.0001996	-0.0001506	-0.0001284	-0.0001495	-0.0000595	-0.0000588	0.0000209	-0.0000100	0.0000355	0.0000218	-0.0000754	-0.0000868	-0.0001630	-0.0000943	-0.0000779	-0.0001721	-0.0001043	-0.0002096	-0.0002028	-0.0001553	-0.0002356	-0.0002888	-0.0002690	-0.0002309	-0.0001552	-0.0001158	-0.0000982	-0.0000102	-0.0001179	-0.0000842	-0.0000471	0.0000490	-0.0000125	-0.0000286	-0.0001666	-0.0001898	-0.0002580	-0.0002985	-0.0002277	-0.0000163	-0.0000049	-0.0000462	-0.0000721	-0.0001050	0.0000500
0.4500000	-0.0003544	0.0000871	-0.0002332	-0.0000234	-0.0000607	-0.0002586	-0.0001310	-0.0003615	-0.0006056	-0.0005014	-0.0004738	-0.0004169	-0.0005698	-0.0004367	-0.0001776	-0.0003437	-0.0003290	-0.0003857	-0.0004438	-0.0001234	-0.0001770	-0.0000775	-0.0000945	0.0000407	0.0000180	-0.0001107	-0.0000341	0.0000588	-0.0000294	-0.0001155	-0.0001914	-0.0002661	-0.0002148	-0.0002564	-0.0002798	-0.0003935	-0.0003091	-0.0003483	-0.0003923	-0.0003360	-0.0003722	-0.0003263	-0.0002559	-0.0003290	-0.0002652	-0.0002805	-0.0002368	-0.0002023	-0.0002591	-0.0001189	-0.0001620	-0.0001093	-0.0000532	-0.0000471	-0.0001144	0.0000345	0.0000114	0.0000480	0.0001011	0.0002238	0.0002171	0.0001735	0.0002614	0.0002810	0.0002182	0.0001956	0.0002966	0.0005169	0.0005075	0.0004168	0.0004009	0.0003357	0.0003878
0.5000000	0.0000989	0.0005947	0.0006051	0.0002992	0.0000677	-0.0006282	0.0004458	-0.0003096	0.0000891	-0.0004380	-0.0001892	-0.0005491	-0.0005809	-0.0004277	-0.0004878	-0.0004797	-0.0004968	-0.0004920	-0.0006087	0.0001219	0.0001840	0.0002449	0.0001199	0.0002589	-0.0000485	-0.0004373	-0.0005594	-0.0002720	-0.0003647	-0.0005403	-0.0006036	-0.0006841	-0.0005629	-0.0005119	-0.0005724	-0.0006291	-0.0006513	-0.0007296	-0.0007997	-0.0008439	-0.0008131	-0.0007874	-0.0006859	-0.0007655	-0.0007356	-0.0006824	-0.0006755	-0.0005760	-0.0006409	-0.0005447	-0.0005166	-0.0005159	-0.0004011	-0.0003868	-0.0004427	-0.0003014	-0.0002192	-0.0002850	-0.0002596	-0.0001796	-0.0001509	-0.0001479	-0.0001905	-0.0002435	-0.0002286	-0.0001456	-0.0000501	0.0000430	0.0001294	0.0001383	0.0002337	0.0000310	0.0000997
0.5500000	0.0010074	0.0014949	0.0019093	0.0018021	0.0018604	0.0015397	0.0017036	0.0011565	-0.0003774	-0.0007567	-0.0011605	-0.0012362	-0.0008967	-0.0016649	-0.0014812	-0.0019251	-0.0016885	-0.0013315	-0.0010786	-0.0012838	0.0002577	0.0002919	0.0002288	0.0003290	0.0001116	-0.0006400	-0.0010652	-0.0005742	-0.0006272	-0.0010917	-0.0013560	-0.0016655	-0.0018013	-0.0018413	-0.0019745	-0.0021088	-0.0021482	-0.0022939	-0.0021936	-0.0022736	-0.0022027	-0.0021341	-0.0020424	-0.0020846	-0.0019646	-0.0019211	-0.0017685	-0.0016346	-0.0016278	-0.0015247	-0.0012991	-0.0012799	-0.0009993	-0.0009816	-0.0007788	-0.0006778	-0.0004948	-0.0006096	-0.0004239	-0.0002486	-0.0001197	-0.0000250	-0.0000329	-0.0000062	0.0000065	0.0000564	0.0002305	0.0004872	0.0004918	0.0005863	0.0005696	0.0004793	0.0008312
0.6000000	0.0022076	0.0032137	0.0037017	0.0040516	0.0033831	0.0030827	0.0044738	0.0028078	0.0004798	0.0001738	-0.0009559	-0.0025765	-0.0038001	-0.0035064	-0.0023099	-0.0060413	-0.0036567	-0.0032308	-0.0032077	-0.0032988	0.0002829	0.0008501	0.0011032	0.0013802	0.0011447	-0.0007051	-0.0017953	-0.0011344	-0.0011515	-0.0020454	-0.0026893	-0.0031953	-0.0036275	-0.0036944	-0.0040472	-0.0042446	-0.0045379	-0.0047280	-0.0047873	-0.0048021	-0.0047527	-0.0045644	-0.0043122	-0.0041627	-0.0038969	-0.0037268	-0.0034020	-0.0031527	-0.0029589	-0.0025256	-0.0022970	-0.0020888	-0.0017178	-0.0015122	-0.0012785	-0.0010664	-0.0008307	-0.0006801	-0.0004681	-0.0002077	-0.0001886	0.0000278	0.0001429	0.0001410	0.0001517	0.0003037	0.0005932	0.0006009	0.0007350	0.0005841	0.0008321	0.0006204	0.0005944
0.6500000	0.0055293	0.0066352	0.0076069	0.0081139	0.0080296	0.0073467	0.0099566	0.0089001	0.0050157	0.0022476	0.0001003	-0.0022117	-0.0034786	-0.0047182	-0.0061183	-0.0091403	-0.0067345	-0.0059880	-0.0048632	-0.0047289	0.0014248	0.0026574	0.0033869	0.0036676	0.0027172	-0.0003664	-0.0026759	-0.0015387	-0.0015412	-0.0031336	-0.0045321	-0.0058328	-0.0071034	-0.0077329	-0.0085105	-0.0091125	-0.0094285	-0.0093284	-0.0092092	-0.0090278	-0.0088823	-0.0084689	-0.0080107	-0.0077281	-0.0073608	-0.0070547	-0.0066138	-0.0060802	-0.0056431	-0.0051402	-0.0046124	-0.0041160	-0.0034236	-0.0031050	-0.0026183	-0.0022524	-0.0019698	-0.0016070	-0.0011582	-0.0008614	-0.0007298	-0.0002735	-0.0000716	-0.0000375	0.0002816	0.0004676	0.0006527	0.0008786	0.0008911	0.0007568	0.0010151	0.0008771	0.0006361
0.7000000	0.0096137	0.0116532	0.0138494	0.0140628	0.0141010	0.0127022	0.0145518	0.0125760	0.0067605	0.0029119	0.0001606	-0.0035920	-0.0067399	-0.0100103	-0.0107909	-0.0154193	-0.0111859	-0.0087222	-0.0061051	-0.0046742	0.0029565	0.0051929	0.0062508	0.0066606	0.0058317	0.0027719	-0.0002020	-0.0007172	-0.0014062	-0.0039837	-0.0061504	-0.0083144	-0.0104559	-0.0119816	-0.0134394	-0.0143819	-0.0147814	-0.0146178	-0.0143677	-0.0139805	-0.0136157	-0.0129727	-0.0122920	-0.0117932	-0.0111370	-0.0105264	-0.0099759	-0.0092838	-0.0086471	-0.0078566	-0.0070355	-0.0063856	-0.0055213	-0.0048570	-0.0043102	-0.0037322	-0.0033747	-0.0029714	-0.0024147	-0.0020964	-0.0017611	-0.0013940	-0.0011573	-0.0010257	-0.0007777	-0.0006723	-0.0005067	-0.0004437	-0.0004852	-0.0005497	-0.0002564	-0.0005265	-0.0006266
0.7500000	0.0124145	0.0152747	0.0176833	0.0183547	0.0178618	0.0163716	0.0159347	0.0132671	0.0069056	0.0030301	-0.0014427	-0.0061709	-0.0103242	-0.0141111	-0.0144675	-0.0195601	-0.0144053	-0.0104774	-0.0065666	-0.0028665	0.0038318	0.0066191	0.0081368	0.0088636	0.0085847	0.0065616	0.0037389	0.0017104	-0.0002033	-0.0032344	-0.0060535	-0.0089998	-0.0120160	-0.0148913	-0.0171578	-0.0182511	-0.0186084	-0.0181791	-0.0178301	-0.0173264	-0.0169486	-0.0162557	-0.0153356	-0.0146729	-0.0137965	-0.0130568	-0.0121969	-0.0113269	-0.0105615	-0.0097296	-0.0088174	-0.0080298	-0.0072326	-0.0064497	-0.0058762	-0.0052493	-0.0047797	-0.0042736	-0.0038381	-0.0034152	-0.0030439	-0.0026553	-0.0023552	-0.0022599	-0.0020053	-0.0018518	-0.0017839	-0.0016960	-0.0017414	-0.0016859	-0.0015957	-0.0017923	-0.0018870
0.8000000	0.0145207	0.0169474	0.0201253	0.0206265	0.0197292	0.0176487	0.0162040	0.0125584	0.0078025	0.0034364	-0.0019538	-0.0073778	-0.0118527	-0.0145685	-0.0157529	-0.0193048	-0.0144521	-0.0100824	-0.0057059	-0.0011009	0.0038806	0.0069244	0.0090679	0.0105924	0.0109134	0.0096475	0.0072334	0.0046309	0.0019902	-0.0013361	-0.0045697	-0.0079729	-0.0116946	-0.0154830	-0.0185577	-0.0202024	-0.0205207	-0.0200930	-0.0196372	-0.0191433	-0.0186213	-0.0178912	-0.0169022	-0.0160770	-0.0150910	-0.0140683	-0.0131694	-0.0121964	-0.0113500	-0.0105726	-0.0096782	-0.0088560	-0.0080920	-0.0074307	-0.0069105	-0.0062872	-0.0058143	-0.0053465	-0.0049378	-0.0044785	-0.0041657	-0.0037869	-0.0035313	-0.0034761	-0.0033486	-0.0034122	-0.0033560	-0.0032827	-0.0033668	-0.0035576	-0.0032662	-0.0033731	-0.0035399
0.8500000	0.0158883	0.0184606	0.0216150	0.0223563	0.0217361	0.0193662	0.0170635	0.0137439	0.0092191	0.0036672	-0.0014752	-0.0062598	-0.0095837	-0.0132560	-0.0171738	-0.0163575	-0.0139449	-0.0101976	-0.0051029	0.0001478	0.0042454	0.0072178	0.0097362	0.0116601	0.0122430	0.0114641	0.0094056	0.0068875	0.0041641	0.0009494	-0.0022980	-0.0058236	-0.0101052	-0.0147544	-0.0188288	-0.0209094	-0.0213509	-0.0209172	-0.0204341	-0.0197586	-0.0191672	-0.0184271	-0.0174787	-0.0166113	-0.0156036	-0.0145811	-0.0136344	-0.0128121	-0.0119117	-0.0111354	-0.0103378	-0.0094998	-0.0088214	-0.0081966	-0.0076583	-0.0070695	-0.0065564	-0.0061802	-0.0057743	-0.0053115	-0.0050616	-0.0048457	-0.0047553	-0.0048307	-0.0048345	-0.0050707	-0.0050384	-0.0049701	-0.0050545	-0.0050484	-0.0048852	-0.0049543	-0.0049969
0.9000000	0.0162774	0.0199725	0.0227370	0.0234960	0.0227369	0.0205575	0.0175689	0.0134124	0.0087175	0.0042057	-0.0004838	-0.0051902	-0.0094742	-0.0137446	-0.0167555	-0.0169818	-0.0145106	-0.0101521	-0.0050840	-0.0002546	0.0036658	0.0069284	0.0098060	0.0119141	0.0128645	0.0128200	0.0113154	0.0090473	0.0063384	0.0031198	-0.0003018	-0.0039374	-0.0084473	-0.0136371	-0.0182053	-0.0204899	-0.0210406	-0.0206718	-0.0202657	-0.0197088	-0.0191187	-0.0184493	-0.0175226	-0.0166907	-0.0156998	-0.0146792	-0.0137235	-0.0129327	-0.0120382	-0.0113417	-0.0105048	-0.0097701	-0.0089836	-0.0082865	-0.0077435	-0.0071206	-0.0065831	-0.0061822	-0.0058588	-0.0053126	-0.0050026	-0.0046962	-0.0046722	-0.0045785	-0.0045453	-0.0045226	-0.0044280	-0.0043075	-0.0044444	-0.0043618	-0.0041080	-0.0040512	-0.0039684
0.9500000	0.0164074	0.0202218	0.0231343	0.0239278	0.0229121	0.0204780	0.0174205	0.0137915	0.0094877	0.0049860	-0.0000307	-0.0046758	-0.0089693	-0.0129765	-0.0160726	-0.0167860	-0.0144542	-0.0104899	-0.0055893	-0.0005699	0.0035004	0.0066808	0.0094372	0.0118504	0.0131385	0.0132316	0.0120518	0.0097693	0.0070555	0.0040477	0.0007986	-0.0027132	-0.0072275	-0.0127089	-0.0177354	-0.0203309	-0.0209617	-0.0204564	-0.0199211	-0.0192450	-0.0185856	-0.0179026	-0.0169301	-0.0160910	-0.0150473	-0.0140104	-0.0130711	-0.0121940	-0.0113397	-0.0104001	-0.0095863	-0.0089549	-0.0082435	-0.0074988	-0.0069574	-0.0064363	-0.0060000	-0.0056101	-0.0052641	-0.0048060	-0.0045292	-0.0041911	-0.0040434	-0.0038120	-0.0035313	-0.0034096	-0.0032173	-0.0030020	-0.0031520	-0.0031193	-0.0028551	-0.0027643	-0.0029156
1.0000000	0.0162287	0.0199379	0.0229554	0.0234980	0.0227041	0.0202628	0.0172098	0.0135538	0.0092876	0.0048905	-0.0000171	-0.0047584	-0.0088987	-0.0131386	-0.0163760	-0.0174928	-0.0150936	-0.0111014	-0.0063461	-0.0014941	0.0027175	0.0060894	0.0089515	0.0116986	0.0133122	0.0135862	0.0123897	0.0102419	0.0077068	0.0047342	0.0015755	-0.0018074	-0.0062335	-0.0116086	-0.0163817	-0.0188696	-0.0195066	-0.0190056	-0.0185944	-0.0181650	-0.0175222	-0.0168961	-0.0159489	-0.0151709	-0.0140831	-0.0131860	-0.0121680	-0.0113949	-0.0105386	-0.0094733	-0.0088915	-0.0082240	-0.0076600	-0.0070704	-0.0065722	-0.0061609	-0.0058579	-0.0055493	-0.0052020	-0.0049427	-0.0047988	-0.0045848	-0.0044724	-0.0045002	-0.0043653	-0.0042626	-0.0041479	-0.0041588	-0.0041985	-0.0041749	-0.0042530	-0.0041326	-0.0041380
1.0500000	0.0158634	0.0194059	0.0220890	0.0227604	0.0217018	0.0194600	0.0165796	0.0130573	0.0088319	0.0045809	-0.0003832	-0.0050765	-0.0093049	-0.0133361	-0.0167821	-0.0180635	-0.0158251	-0.0118627	-0.0071570	-0.0021247	0.0021405	0.0058136	0.0088075	0.0115233	0.0132660	0.0135868	0.0123724	0.0103239	0.0079778	0.0052779	0.0023412	-0.0008984	-0.0052326	-0.0105457	-0.0152836	-0.0177973	-0.0184292	-0.0181949	-0.0177483	-0.0173315	-0.0168613	-0.0162586	-0.0154490	-0.0147491	-0.0138101	-0.0129178	-0.0120078	-0.0113101	-0.0105996	-0.0098827	-0.0091331	-0.0085274	-0.0078097	-0.0074385	-0.0069100	-0.0064888	-0.0061556	-0.0057463	-0.0054230	-0.0051236	-0.0049318	-0.0046561	-0.0046555	-0.0047532	-0.0047001	-0.0046816	-0.0046181	-0.0045339	-0.0044641	-0.0044076	-0.0043358	-0.0042073	-0.0043757
1.1000000	0.0153590	0.0183133	0.0213367	0.0218399	0.0210560	0.0184507	0.0157774	0.0124141	0.0081974	0.0039874	-0.0009017	-0.0055282	-0.0098637	-0.0139075	-0.0172178	-0.0183060	-0.0160321	-0.0119341	-0.0070707	-0.0019175	0.0022903	0.0058177	0.0089743	0.0117977	0.0136501	0.0140623	0.0130309	0.0108972	0.0085106	0.0056288	0.0025906	-0.0007168	-0.0049444	-0.0100944	-0.0148597	-0.0172484	-0.0180732	-0.0178301	-0.0174131	-0.0170137	-0.0165534	-0.0159757	-0.0152543	-0.0145810	-0.0137037	-0.0128698	-0.0120469	-0.0112527	-0.0105205	-0.0098736	-0.0091161	-0.0084092	-0.0077230	-0.0072097	-0.0067942	-0.0062389	-0.0059215	-0.0055176	-0.0051693	-0.0048214	-0.0046388	-0.0043217	-0.0042845	-0.0042881	-0.0042321	-0.0041703	-0.0040230	-0.0037914	-0.0037990	-0.0037824	-0.0037419	-0.0036394	-0.0035145
1.1500000	0.0143589	0.0175721	0.0202623	0.0209108	0.0201196	0.0177218	0.0149587	0.0113295	0.0074705	0.0031954	-0.0015385	-0.0061846	-0.0102072	-0.0139751	-0.0168738	-0.0177319	-0.0155209	-0.0115514	-0.0067687	-0.0017393	0.0023500	0.0057718	0.0087605	0.0114182	0.0129791	0.0131610	0.0119755	0.0099905	0.0077720	0.0051017	0.0022999	-0.0008637	-0.0049052	-0.0098506	-0.0145316	-0.0169202	-0.0176381	-0.0174822	-0.0170733	-0.0166092	-0.0161598	-0.0155585	-0.0147875	-0.0140712	-0.0132217	-0.0123415	-0.0115427	-0.0107402	-0.0100710	-0.0092796	-0.0087167	-0.0079109	-0.0072989	-0.0067120	-0.0064117	-0.0058070	-0.0053958	-0.0051043	-0.0047588	-0.0044413	-0.0043062	-0.0039282	-0.0038983	-0.0037675	-0.0035396	-0.0034988	-0.0033272	-0.0031354	-0.0031275	-0.0031669	-0.0029663	-0.0029472	-0.0028753
